Date,Open,High,Low,Close,Volume
2022-06-01,55.4402,55.7571,53.6332,54.1231,19442673.102131
2022-06-02,54.5125,54.5144,53.6049,54.4174,31254211.39555
2022-06-03,53.6748,53.7436,52.9304,53.1512,21792245.651538
2022-06-06,53.9249,54.0381,52.6058,52.9538,15427944.740754
2022-06-07,52.8887,54.2097,52.6049,54.0636,16846156.439766
2022-06-08,53.9528,54.373,53.0398,53.3436,25441645.104177
2022-06-09,52.9474,54.1248,52.4539,52.4812,19911750.333689
2022-06-10,51.9029,51.9928,50.9246,51.0706,25462121.328478
2022-06-13,49.7036,50.2904,48.6882,48.8392,33511322.981808
2022-06-14,49.5329,49.5329,48.5532,49.0797,25840878.485761
2022-06-15,49.9271,50.3684,48.6408,49.6968,20286024.342484
2022-06-16,48.3044,48.5382,46.4477,46.9107,39473348.75305
2022-06-17,46.7049,47.2106,46.0322,47.0493,46107497.048382
2022-06-21,47.9559,48.6058,47.8426,47.9265,23020467.745711
2022-06-22,47.2168,47.9265,47.0162,47.1967,25985205.764268
2022-06-23,47.7343,47.7343,46.7126,47.2423,17562056.385681
2022-06-24,48.0435,48.6904,47.7052,48.4326,22285463.895542
2022-06-27,48.8807,48.9031,47.8362,48.111,13882485.734524
2022-06-28,48.7673,48.914,47.3875,47.4203,16470224.852972
2022-06-29,47.1378,47.1806,46.2995,46.6554,15182514.925585
2022-06-30,46.429,46.9722,45.7327,46.2178,19855846.520649
2022-07-01,45.609,46.0708,44.6594,45.4596,22406901.142321
2022-07-05,44.904,45.373,44.1342,45.3131,21775244.562154
2022-07-06,45.7154,46.3357,45.2369,45.9134,24150791.721742
2022-07-07,46.4368,47.7,46.4368,47.4288,22408940.337843
2022-07-08,46.9009,47.5327,46.6164,47.4431,13363436.894748
2022-07-11,46.5679,46.7705,45.7582,45.9372,22579791.286441
2022-07-12,46.4092,46.8638,45.6717,45.7954,22242945.61776
2022-07-13,45.1874,46.2013,44.9313,45.8296,18570827.490445
2022-07-14,45.8982,46.3005,45.0396,46.1065,20977246.388438
2022-07-15,46.6953,47.0674,46.2483,47.0408,19670616.090221
2022-07-18,47.583,47.797,46.4441,46.7173,18964875.746936
2022-07-19,47.2631,48.6476,47.1767,48.4238,28650770.674732
2022-07-20,48.4754,49.2431,47.993,48.6874,28813338.705432
2022-07-21,48.7618,49.2622,48.1407,49.2497,14622818.822476
2022-07-22,49.3573,49.4506,48.2033,48.7588,18780402.131342
2022-07-25,48.5628,48.835,48.1891,48.8149,15830600.694423
2022-07-26,48.9596,49.1672,48.4165,48.6228,18876034.094571
2022-07-27,49.2994,50.44,49.1783,50.2116,26833752.862052
2022-07-28,50.2878,51.0416,49.5255,50.7654,15627648.183317
2022-07-29,50.6102,51.1668,50.4476,50.9431,19427930.800372
2022-08-01,50.5578,51.3528,50.4636,51.0279,12072657.662759
2022-08-02,50.7283,51.2971,50.1584,50.537,13740719.60042
2022-08-03,50.9251,52.1342,50.8138,52.0144,20211328.754597
2022-08-04,52.1734,52.6242,51.85,52.5911,17125573.941945
2022-08-05,51.8394,52.5149,51.6853,52.4617,15091560.498477
2022-08-08,52.2627,52.6092,51.2533,51.8993,14430156.890839
2022-08-09,51.2865,51.3112,50.2079,50.6882,21100596.694933
2022-08-10,51.9496,52.4216,51.301,52.3636,20516745.585065
2022-08-11,52.7005,53.0634,51.7776,51.8898,15000017.43761
2022-08-12,52.1163,53.1247,51.9107,53.1075,19341033.741676
2022-08-15,52.7269,53.2553,52.3721,53.177,15062349.548179
2022-08-16,53.04,53.08,51.9449,52.4815,15539763.060811
2022-08-17,51.7889,51.8214,50.5208,51.2391,19994848.178347
2022-08-18,51.6976,53.3291,51.528,53.1284,24659119.018047
2022-08-19,52.4064,52.8553,52.1221,52.1754,17789931.229697
2022-08-22,51.6177,51.6672,50.1413,50.3029,19504631.881454
2022-08-23,50.7882,51.1468,50.3181,50.4011,9463517.502638
2022-08-24,50.38,50.5456,49.7978,50.5017,12492658.361239
2022-08-25,50.7501,52.3704,50.637,52.3371,18232121.318633
2022-08-26,52.2137,52.4188,49.4705,49.5523,26995753.281627
2022-08-29,49.4705,49.7311,48.7095,48.9168,17427921.467813
2022-08-30,49.17,49.2715,47.7,48.1757,19216443.099757
2022-08-31,48.5345,48.5345,47.2385,47.483,34103642.570635
2022-09-01,46.7562,46.9293,45.745,46.8077,33563119.109967
2022-09-02,49.2803,49.4524,47.4061,47.5886,42492913.974118
2022-09-06,47.4279,47.9483,46.6517,47.3965,26003474.433436
2022-09-07,47.8446,48.465,47.4801,48.0558,21485416.014987
2022-09-08,47.8152,48.7798,47.4436,48.7026,23687011.387425
2022-09-09,49.0366,50.0383,49.0366,49.6989,24195874.760904
2022-09-12,50.1128,50.5418,49.9044,50.3326,19086449.640837
2022-09-13,48.8845,49.3058,47.7276,47.915,36932595.394534
2022-09-14,48.2462,48.8045,47.8313,48.5905,21658043.376178
2022-09-15,48.4175,48.6676,47.309,47.5812,38443681.322207
2022-09-16,47.3509,47.9189,46.603,47.8057,62029531.793592
2022-09-19,47.0371,47.8902,47.0371,47.7429,18865985.275397
2022-09-20,47.1872,47.4565,46.5898,46.9076,18007610.096099
2022-09-21,47.1022,47.9551,46.2178,46.2531,21545317.429603
2022-09-22,46.2812,46.356,45.3765,45.8186,24537876.380848
2022-09-23,45.5634,45.8553,44.3211,44.9619,30905927.082684
2022-09-26,44.9908,45.4053,44.255,44.3461,20181682.223135
2022-09-27,45.0454,45.0781,43.7947,44.585,18608359.620336
2022-09-28,44.2579,44.9687,43.7791,44.7011,28775665.332012
2022-09-29,44.2157,44.2607,42.6788,43.1824,41692121.24609
2022-09-30,43.0799,43.9199,42.5593,42.5952,28355331.539525
2022-10-03,43.0972,44.2208,42.8788,43.8205,22389445.753073
2022-10-04,44.9447,46.0635,44.6913,46.0344,28433260.699148
2022-10-05,45.3333,46.8237,45.2287,46.5083,19277189.030299
2022-10-06,46.4115,46.9786,45.9248,46.0,17981246.702723
2022-10-07,45.3169,45.409,44.0354,44.1755,29630446.89266
2022-10-10,44.1294,44.1389,41.4279,41.9899,34872277.387971
2022-10-11,41.7502,42.086,40.8271,41.3243,29235245.149911
2022-10-12,41.4673,41.7999,41.0604,41.3059,15684077.287006
2022-10-13,40.0445,42.5723,39.8187,42.0158,29170669.020448
2022-10-14,42.5252,42.5905,40.9071,40.9731,23783935.736491
2022-10-17,42.1675,42.3297,41.5767,41.7664,25142567.465616
2022-10-18,42.9983,43.0308,41.2666,41.7146,21203142.122783
2022-10-19,41.5612,42.0476,41.3357,41.7598,13240816.756773
2022-10-20,41.7434,42.4208,41.0729,41.28,24395277.276562
2022-10-21,41.4518,43.2333,41.1716,43.1442,28123378.669015
2022-10-24,43.4318,44.0132,43.2765,43.7956,26358954.503433
2022-10-25,43.9364,44.538,43.8252,44.136,19019562.066672
2022-10-26,43.9364,45.2569,43.6825,44.2427,30557893.537808
2022-10-27,44.7097,45.1626,43.6411,43.6881,19296598.352827
2022-10-28,43.8378,45.5049,43.7114,45.3668,24075148.541787
2022-10-31,44.7863,45.3583,44.6101,45.1002,20075003.91661
2022-11-01,45.6447,45.7433,44.4334,44.8873,17016388.640521
2022-11-02,45.1155,46.0911,43.7186,43.7484,21985394.109774
2022-11-03,43.2602,43.4443,42.341,42.6061,24899877.96664
2022-11-04,43.828,44.9821,43.4847,44.6377,30115242.151587
2022-11-07,44.7788,45.8312,44.28,45.5895,18437240.695193
2022-11-08,46.1674,46.8922,45.4244,46.2504,21622537.763268
2022-11-09,45.9041,45.952,44.9957,45.0378,24699551.242506
2022-11-10,47.1032,48.6546,46.738,48.5969,35410317.984961
2022-11-11,48.4271,49.7894,48.1586,49.7021,27861363.238801
2022-11-14,49.4431,50.3668,49.2137,49.2349,22517545.196974
2022-11-15,50.8408,51.0912,49.493,50.3094,24303755.336823
2022-11-16,49.5707,49.7452,48.9529,49.0919,26481987.926523
2022-11-17,48.4463,49.1889,48.2679,49.1284,21249174.114343
2022-11-18,49.585,49.6676,49.0221,49.4211,15155022.101411
2022-11-21,49.2082,49.9669,49.0324,49.6397,19411011.201412
2022-11-22,50.1703,50.8715,49.7903,50.8495,19721706.296612
2022-11-23,50.8782,51.9459,50.7295,51.1938,14559253.884572
2022-11-25,50.9109,51.2839,50.7948,50.836,7771432.28145
2022-11-28,50.388,50.7258,49.5244,50.0973,24507282.201675
2022-11-29,50.1731,50.4465,49.3895,50.0187,13234041.214537
2022-11-30,50.2795,52.9224,49.6771,52.8621,49356583.351503
2022-12-01,52.8621,52.9955,51.9915,52.8352,23981719.026311
2022-12-02,51.521,52.0629,51.428,51.8807,20138506.383226
2022-12-05,51.59,51.7542,50.4115,50.906,19336177.943395
2022-12-06,50.907,51.1871,50.0533,50.4437,20488332.840817
2022-12-07,49.8469,50.3647,49.5064,49.7413,17224314.395872
2022-12-08,49.9629,51.0768,49.9223,50.9481,28680672.229866
2022-12-09,52.8536,53.0165,51.8999,52.2568,38597970.856953
2022-12-12,52.2596,53.4223,52.0188,53.3994,24411152.893216
2022-12-13,55.2402,55.8178,54.2053,54.7817,42129581.524567
2022-12-14,54.5428,56.1834,54.4643,55.1079,36711253.365969
2022-12-15,54.0853,54.3451,53.502,53.5308,38467703.239535
2022-12-16,53.478,53.7035,52.8468,53.3302,51649416.42019
2022-12-19,53.5924,53.8303,52.7896,53.1677,25940466.727478
2022-12-20,52.7364,53.1068,52.3247,52.625,30837796.952692
2022-12-21,52.9781,54.3557,52.9084,54.2898,26484165.41655
2022-12-22,53.5277,53.6813,52.9328,53.5025,28484512.22482
2022-12-23,53.2036,53.5535,52.9569,53.4385,14225669.343071
2022-12-27,53.3534,53.9876,52.9075,53.546,17240150.560145
2022-12-28,53.3623,53.955,52.4732,52.7092,15931940.84602
2022-12-29,53.3824,54.4224,53.2521,53.959,18789785.896671
2022-12-30,53.3796,54.137,53.011,54.0867,14862706.729782
2023-01-03,54.6544,54.9032,53.28,53.5402,20854298.536843
2023-01-04,54.4602,54.9603,53.7868,54.1941,17650090.315918
2023-01-05,53.7559,54.1554,53.312,53.6893,16828515.428758
2023-01-06,54.4727,57.1697,54.3939,56.921,36451619.790008
2023-01-09,57.2954,58.2022,54.2251,55.8048,39013011.874418
2023-01-10,55.3316,55.6344,53.2026,55.6151,46142459.159434
2023-01-11,55.4284,55.945,54.8353,55.9257,23262279.803559
2023-01-12,55.679,56.5998,55.502,56.2932,20172850.579187
2023-01-13,55.8298,56.2923,55.7839,56.0089,20310889.302144
2023-01-17,55.6121,56.6241,55.5773,56.032,16369740.585195
2023-01-18,56.416,56.8369,55.4981,55.5532,16233903.783005
2023-01-19,55.053,55.1439,54.2009,54.4824,23460090.854541
2023-01-20,54.4641,55.2697,54.0848,55.2137,23725127.683655
2023-01-23,55.3315,56.5692,55.1169,56.2632,24219908.58369
2023-01-24,55.9547,56.7525,55.6829,56.5921,14291458.186993
2023-01-25,55.8803,56.7797,55.7225,56.6551,14230755.46991
2023-01-26,57.1128,58.0943,56.7111,57.903,25352657.25949
2023-01-27,57.3941,57.9676,57.0913,57.1688,19997823.722423
2023-01-30,56.3958,57.0352,56.0822,56.2458,17557537.280149
2023-01-31,56.3057,56.805,56.1765,56.5901,24519959.054282
2023-02-01,56.4509,58.8431,56.3667,58.3063,27449268.322097
2023-02-02,58.7783,59.3112,58.0161,58.5984,25004371.285168
2023-02-03,57.8468,58.8179,57.6775,57.81,19738917.123423
2023-02-06,57.396,58.3517,57.2916,58.166,19341062.087722
2023-02-07,58.1041,59.6858,58.0132,59.438,24836084.580232
2023-02-08,58.6864,59.0252,58.1003,58.2057,15806400.349383
2023-02-09,59.2591,59.4845,57.603,57.9832,19472598.424942
2023-02-10,57.6834,57.8912,57.0371,57.3873,21744804.915405
2023-02-13,57.5565,58.1833,57.4085,58.1485,20517580.399785
2023-02-14,57.4763,58.5799,57.3936,58.2638,18164492.087379
2023-02-15,57.93,58.8412,57.721,58.7841,13117400.237102
2023-02-16,58.1128,58.9049,57.9966,58.0923,18037876.4745
2023-02-17,58.0401,58.1225,57.3099,57.6137,14695598.51765
2023-02-21,57.073,57.3718,56.09,56.2545,23506527.606097
2023-02-22,56.3232,56.4043,55.3414,55.7351,24267906.321328
2023-02-23,56.6617,56.6802,55.4942,56.4731,19578797.166868
2023-02-24,55.8665,56.1288,55.4874,55.8879,15871672.310497
2023-02-27,56.6734,57.0535,56.5175,56.6328,18941470.325784
2023-02-28,56.6433,57.9025,56.3166,57.4879,28761364.994946
2023-03-01,57.4597,57.8672,57.1019,57.4182,16006351.295195
2023-03-02,57.0139,58.1311,56.6985,57.9096,28596582.755454
2023-03-03,59.7525,61.4965,59.5638,61.2092,47644003.719416
2023-03-06,61.4259,62.3014,61.1096,61.2247,25826142.587795
2023-03-07,61.4135,61.5015,60.3144,60.4731,19988375.104675
2023-03-08,60.7276,61.2058,60.33,61.1608,21619264.418768
2023-03-09,60.9498,62.1456,60.1567,60.2187,22513678.431365
2023-03-10,60.7671,60.9577,59.2804,59.4748,26980434.939073
2023-03-13,58.7261,60.3996,58.7058,59.6334,23119154.953762
2023-03-14,60.3028,61.2683,59.8298,61.1803,26767634.286631
2023-03-15,60.7169,60.9489,59.6074,60.5591,23738349.545909
2023-03-16,60.1539,61.6262,59.7629,61.571,32792616.72315
2023-03-17,61.571,61.868,60.6599,61.0361,81980508.042257
2023-03-20,61.2072,62.3682,61.0965,62.2684,26730387.711418
2023-03-21,62.6562,62.9972,61.8027,62.0387,25659569.181303
2023-03-22,62.0531,63.1833,61.4461,61.4706,26479399.073221
2023-03-23,62.2481,63.1522,61.5299,62.2801,27881010.94926
2023-03-24,62.1632,62.2869,61.2399,61.9819,17683635.110234
2023-03-27,62.2577,62.2674,60.9902,61.0729,15096833.476201
2023-03-28,60.9161,61.0432,60.2955,60.8644,12767231.968133
2023-03-29,61.6517,61.7715,60.8585,60.9426,27091582.381142
2023-03-30,61.6469,61.9704,61.3126,61.7462,22090677.51762
2023-03-31,61.4336,62.5711,60.9823,62.5052,22680167.602406
